,question,answer,response,mapping,response_answer,equations
154," Emily had c0 coloring books. If she gave away c1 of them, but then bought c2 more, how many would she have total? ",19.0,"Solve the problem step by step:

1. Subtract the number of coloring books given away from the total number of coloring books to calculate the number of coloring books left. Let x be the number of coloring books left,
x = c0 - c1

2. Add the number of coloring books bought to the number of coloring books left to calculate the total number of coloring books. 
x = x + c2

3. The final answer is the value of x, which represents the total number of coloring books Emily has.
answer = x","{'c0': 7.0, 'c1': 2.0, 'c2': 14.0}",19.0,"['x = c0 - c1', 'x = x + c2', 'answer = x']"
155," At the arcade Dave won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",18.0,"Solve the problem step by step:

1. Subtract the number of tickets spent on the beanie from the total number of tickets to calculate the number of tickets left. Let x be the number of tickets left,
x = c0 - c1

2. Add the number of tickets won later to the number of tickets left to calculate the total number of tickets Dave has now.
answer = x + c2","{'c0': 25.0, 'c1': 22.0, 'c2': 15.0}",18.0,"['x = c0 - c1', 'answer = x + c2']"
156," Robin had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",32.0,"Solve the problem step by step:

1. Subtract the number of old songs deleted from the total number of songs to calculate the number of songs left on the mp3 player. Let x be the number of songs left,
x = c0 - c1

2. Add the number of new songs added to the number of songs left to calculate the total number of songs on the mp3 player.
answer = x + c2","{'c0': 30.0, 'c1': 8.0, 'c2': 10.0}",32.0,"['x = c0 - c1', 'answer = x + c2']"
157," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",9.0,"Solve the problem step by step:

1. Subtract the number of apples used for lunch from the total number of apples to calculate the number of apples left. Let x be the number of apples left,
x = c0 - c1

2. Add the number of apples bought to the number of apples left to calculate the total number of apples they would have.
answer = x + c2","{'c0': 23.0, 'c1': 20.0, 'c2': 6.0}",9.0,"['x = c0 - c1', 'answer = x + c2']"
158," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",54.0,"Solve the problem step by step:

1. Subtract the number of lives lost from the total number of lives to calculate the number of lives left. Let x be the number of lives left,
x = c0 - c1

2. Add the number of lives gained in the next level to the number of lives left to calculate the total number of lives she would have.
answer = x + c2","{'c0': 38.0, 'c1': 16.0, 'c2': 32.0}",54.0,"['x = c0 - c1', 'answer = x + c2']"
159," Megan picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",61.0,"Solve the problem step by step:

1. Subtract the number of carrots thrown out from the total number of carrots picked to calculate the number of carrots left. Let x be the number of carrots left,
x = c0 - c1

2. Add the number of carrots picked the next day to the number of carrots left to calculate the total number of carrots. 
x = x + c2

3. The final answer is the value of x, which represents the total number of carrots Megan has.
answer = x","{'c0': 19.0, 'c1': 4.0, 'c2': 46.0}",61.0,"['x = c0 - c1', 'x = x + c2', 'answer = x']"
160," Roger had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",71.0,"Solve the problem step by step:

1. Subtract the amount of money spent by Roger from the amount of money he had in January to calculate the amount of money he had left before getting money from his mom. Let x be the amount of money he had left,
x = c0 - c1

2. Add the amount of money he had left to the amount of money he got from his mom to calculate the total amount of money he had after getting money from his mom.
answer = x + c2","{'c0': 45.0, 'c1': 20.0, 'c2': 46.0}",71.0,"['x = c0 - c1', 'answer = x + c2']"
161," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",38.0,"Solve the problem step by step:

1. Subtract the number of apples used for lunch from the total number of apples to calculate the number of apples left. Let x be the number of apples left,
x = c0 - c1

2. Add the number of apples bought to the number of apples left to calculate the total number of apples they would have.
answer = x + c2","{'c0': 17.0, 'c1': 2.0, 'c2': 23.0}",38.0,"['x = c0 - c1', 'answer = x + c2']"
162," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",70.0,"Solve the problem step by step:

1. Subtract the number of lives lost from the total number of lives to calculate the number of lives left. Let x be the number of lives left,
x = c0 - c1

2. Add the number of lives gained in the next level to the number of lives left to calculate the total number of lives she would have.
answer = x + c2","{'c0': 47.0, 'c1': 23.0, 'c2': 46.0}",70.0,"['x = c0 - c1', 'answer = x + c2']"
163," Nancy picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",31.0,"Solve the problem step by step:

1. Subtract the number of carrots thrown out from the total number of carrots picked to calculate the number of carrots left. Let x be the number of carrots left,
x = c0 - c1

2. Add the number of carrots picked the next day to the number of carrots left to calculate the total number of carrots Nancy has.
answer = x + c2","{'c0': 12.0, 'c1': 2.0, 'c2': 21.0}",31.0,"['x = c0 - c1', 'answer = x + c2']"
164," Bianca had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",64.0,"Solve the problem step by step:

1. Subtract the number of old songs deleted from the total number of songs to calculate the number of songs left. Let x be the number of songs left,
x = c0 - c1

2. Add the number of new songs added to the number of songs left to calculate the total number of songs on her mp3 player.
answer = x + c2","{'c0': 34.0, 'c1': 14.0, 'c2': 44.0}",64.0,"['x = c0 - c1', 'answer = x + c2']"
165," Tom had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Tom have? ",39.0,"Solve the problem step by step:

1. Subtract the number of books sold from the total number of books to calculate the number of books Tom has left. Let x be the number of books Tom has left,
x = c0 - c1

2. Add the number of new books Tom bought to the number of books he has left to calculate the total number of books he has now.
x = x + c2

3. The final answer is the number of books Tom has after buying and selling,
answer = x","{'c0': 5.0, 'c1': 4.0, 'c2': 38.0}",39.0,"['x = c0 - c1', 'x = x + c2', 'answer = x']"
166," John had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",27.0,"Solve the problem step by step:

1. Subtract the number of old socks thrown away from the total number of socks to calculate the number of socks left. Let x be the number of socks left,
x = c0 - c1

2. Add the number of new socks bought to the number of socks left to calculate the total number of socks he has now.
answer = x + c2","{'c0': 33.0, 'c1': 19.0, 'c2': 13.0}",27.0,"['x = c0 - c1', 'answer = x + c2']"
167," For the school bake sale Maria made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",24.0,"Solve the problem step by step:

1. Subtract the number of cupcakes sold from the total number of cupcakes to calculate the number of cupcakes left. Let x be the number of cupcakes left,
x = c0 - c1

2. Add the number of cupcakes made to the number of cupcakes left to calculate the total number of cupcakes. 
answer = x + c2","{'c0': 19.0, 'c1': 5.0, 'c2': 10.0}",24.0,"['x = c0 - c1', 'answer = x + c2']"
168, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,34.0,"Solve the problem step by step:

1. Subtract the number of old oranges thrown away from the total number of oranges in the bin to calculate the number of oranges left. Let x be the number of oranges left,
x = c0 - c1

2. Add the number of new oranges put in the bin to the number of oranges left to calculate the total number of oranges in the bin.
answer = x + c2","{'c0': 50.0, 'c1': 40.0, 'c2': 24.0}",34.0,"['x = c0 - c1', 'answer = x + c2']"
169, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,11.0,"Solve the problem step by step:

1. Subtract the number of students who left from the total number of students to calculate the number of students who remained. Let x be the number of students who remained,
x = c0 - c1

2. Add the number of new students who came to school to the number of students who remained to calculate the total number of students at the end of the year.
answer = x + c2","{'c0': 8.0, 'c1': 5.0, 'c2': 8.0}",11.0,"['x = c0 - c1', 'answer = x + c2']"
