,question,answer,response,mapping
391," Zoe and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Zoe recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",[6.0],"def recycling_points(c0, c1, c2):
    # Zoe and her friends recycled c1 + c2 pounds in total
    total_recycled = c1 + c2

    # For every c0 pounds recycled, they earned one point
    points = total_recycled // c0

    return points","{'c0': 8.0, 'c1': 25.0, 'c2': 23.0}"
392," Billy was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",[9.0],"def calculate_pages(c0, c1, c2):
    # calculate the total number of cards
    total_cards = c1 + c2

    # calculate the number of pages needed to store all the cards
    pages_needed = total_cards // c0
    if total_cards % c0 != 0:
        pages_needed += 1

    return pages_needed","{'c0': 5.0, 'c1': 3.0, 'c2': 42.0}"
393," For a birthday party Tom bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",[8.0],"def sodas_shelves(c0, c1, c2):
    #calculate the total number of sodas
    total_sodas = c0 + c1

    #calculate the number of shelves needed to hold all the sodas
    shelves_needed = total_sodas // c2

    #if there are any remaining sodas, add an extra shelf
    if total_sodas % c2 != 0:
        shelves_needed += 1

    return shelves_needed","{'c0': 4.0, 'c1': 52.0, 'c2': 7.0}"
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",[4.0],"def trips_needed(c0, c1, c2):
    #calculate the total number of trays that need to be picked up
    total_trays = c1 + c2

    #calculate the number of trips needed by dividing the total number of trays by the number of trays Victor can carry at a time
    trips = total_trays // c0

    #if there are any remaining trays that can't fit in a full trip, add an extra trip
    if total_trays % c0 != 0:
        trips += 1

    return trips","{'c0': 7.0, 'c1': 23.0, 'c2': 5.0}"
395," Paul had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",[3.0],"def toy_count(c0, c1, c2):
    #calculate total amount of money Paul has
    total_money = c0 + c1

    #calculate number of toys Paul can buy with total money
    toy_count = total_money // c2

    return toy_count","{'c0': 4.0, 'c1': 11.0, 'c2': 5.0}"
396," Katie uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",[9.0],"def album_size(c0, c1, c2):
    #total number of pictures uploaded
    total_pics = c0 + c1

    #number of pictures in each album
    album_pics = total_pics // c2

    return album_pics","{'c0': 30.0, 'c1': 51.0, 'c2': 9.0}"
397," Debby's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",[6.0],"def field_trip_vans(c0, c1, c2):
    #calculate the total number of people going on the field trip
    total_people = c1 + c2

    #calculate the number of vans needed by dividing the total number of people by the capacity of each van
    vans_needed = total_people // c0

    #if there are any remaining people, add an additional van
    if total_people % c0 != 0:
        vans_needed += 1

    return vans_needed","{'c0': 9.0, 'c1': 40.0, 'c2': 14.0}"
398," For Halloween Emily received c0 pieces of candy from neighbors and c1 pieces from her older sister. If she only ate c2 pieces a day, how long would the candy last her? ",[2.0],"def candy_duration(c0, c1, c2):
    #total number of candies
    total_candies = c0 + c1

    #number of days the candies will last
    days = total_candies // c2

    return days","{'c0': 5.0, 'c1': 13.0, 'c2': 9.0}"
399," Frank made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",[9.0],"def money_last(c0, c1, c2):
    #calculate total money Frank made
    total_money = c0 + c1

    #calculate how many weeks the money will last
    weeks = total_money // c2

    return weeks","{'c0': 5.0, 'c1': 58.0, 'c2': 7.0}"
400," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",[36.0],"def install_time(c0, c1, c2):
    #calculate the number of windows left to install
    windows_left = c0 - c1

    #calculate the total time needed to install the remaining windows
    total_time = windows_left * c2

    return total_time","{'c0': 14.0, 'c1': 5.0, 'c2': 4.0}"
401," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",[45.0],"def cook_time(c0, c1, c2):
    #calculate how many potatoes are left to cook
    potatoes_left = c0 - c1

    #calculate the total time needed to cook the remaining potatoes
    time_needed = potatoes_left * c2

    return time_needed","{'c0': 16.0, 'c1': 7.0, 'c2': 5.0}"
402," Ned bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Ned still have? ",[42.0],"def remaining_pieces(c0, c1, c2):
    #calculate the total number of pieces of chocolate candy Ned bought
    total_pieces = c0 * c2

    #subtract the number of pieces he gave to his brother
    remaining_pieces = total_pieces - c1 * c2

    return remaining_pieces","{'c0': 14.0, 'c1': 7.0, 'c2': 6.0}"
403," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",[30.0],"def lost_lives(c0, c1, c2):
    #calculate the number of players who quit
    players_quit = c0 - c1

    #calculate the total number of lives lost
    total_lives_lost = players_quit * c2

    return total_lives_lost","{'c0': 11.0, 'c1': 5.0, 'c2': 5.0}"
404," Henry earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",[25.0],"def lawn_money(c0, c1, c2):
    #calculate the total amount of money he would have earned if he mowed all the lawns
    total_money = c0 * c1

    #calculate the amount of money he actually earned by subtracting the amount of money he would have earned from the amount of money he missed out on by not mowing c2 lawns
    actual_money = total_money - (c0 * c2)

    return actual_money","{'c0': 5.0, 'c1': 12.0, 'c2': 7.0}"
405," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",[18.0],"def trivia_score(c0, c1, c2):
    #calculate the number of members who showed up
    members_present = c0 - c1

    #calculate the total score by multiplying the number of members present by the points scored by each member
    total_score = members_present * c2

    return total_score","{'c0': 5.0, 'c1': 2.0, 'c2': 6.0}"
406," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",[16.0],"def time_to_finish(c0, c1, c2):
    #calculate the total time needed to paint all the rooms
    total_time = c0 * c1

    #calculate the time already spent painting
    time_spent = c2 * c1

    #calculate the time remaining to finish painting
    time_remaining = total_time - time_spent

    return time_remaining","{'c0': 10.0, 'c1': 8.0, 'c2': 8.0}"
407," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",[12.0],"def points_earned(c0, c1, c2):
    #calculate the number of enemies defeated
    enemies_defeated = c1 - c2
    
    #calculate the points earned by multiplying the number of enemies defeated by the points per enemy
    points_earned = enemies_defeated * c0
    
    return points_earned","{'c0': 3.0, 'c1': 6.0, 'c2': 2.0}"
408," Wendy earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",[45.0],"def PointsEarned(c0, c1, c2):
    # Wendy earns c0 points for each bag of cans she recycles
    points_per_bag = c0

    # Wendy had c1 bags, but didn't recycle c2 of them
    bags_recycled = c1 - c2

    # Calculate the total points earned by multiplying the number of bags recycled by the points per bag
    total_points = bags_recycled * points_per_bag

    return total_points","{'c0': 5.0, 'c1': 11.0, 'c2': 2.0}"
409," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Olivia sold all but c2 bars, how much money would she have made? ",[9.0],"def chocolate_sales(c0, c1, c2):
    #calculate the number of bars sold
    bars_sold = c1 - c2

    #calculate the total amount of money made
    money_made = bars_sold * c0

    return money_made","{'c0': 3.0, 'c1': 7.0, 'c2': 4.0}"
410," Kaleb bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Kaleb still have? ",[54.0],"def remaining_pieces(c0, c1, c2):
    #calculate the total number of pieces of chocolate candy Kaleb had
    total_pieces = c0 * c2

    #subtract the number of pieces given to his brother
    remaining_pieces = total_pieces - c1

    return remaining_pieces","{'c0': 14.0, 'c1': 5.0, 'c2': 6.0}"
411," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",[15.0],"def restaurant_cost(c0, c1, c2):
    #calculate the number of adults in the group
    num_adults = c1 - c2

    #calculate the total cost for the group
    total_cost = num_adults * c0

    return total_cost","{'c0': 3.0, 'c1': 12.0, 'c2': 7.0}"
412," Jerry had c0 action figures, but needed c1 total for a complete collection. If each one costs $c2, how much money would he need to finish his collection? ",[72.0],"def money_needed(c0, c1, c2):
    #calculate how many more action figures Jerry needs to complete his collection
    needed = c1 - c0

    #calculate the total cost of the needed action figures
    cost = needed * c2

    return cost","{'c0': 7.0, 'c1': 16.0, 'c2': 8.0}"
