,question,answer,response,mapping,response_answer,equations
205," Wendy was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",35.0,"Wendy scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, her score would be c0(c1 + c2). The answer is c0(c1 + c2).","{'c0': 5.0, 'c1': 4.0, 'c2': 3.0}",,[]
206," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",63.0,"The total number of players after c1 more joined is c0 + c1. Each player has c2 lives, so the total number of lives is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 7.0, 'c1': 2.0, 'c2': 7.0}",,[]
207," Paul bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, how much candy did he have total? ",90.0,"The total number of chocolate candy boxes and caramel candy boxes is c0 + c1. Each box has c2 pieces inside it, so the total number of candy pieces is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 6.0, 'c1': 4.0, 'c2': 9.0}",,[]
208," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",48.0,The pet store has c0 bird cages. Each cage has c1 parrots and c2 parakeets. So the total number of birds is c0 x (c1 + c2). The answer is c0 x (c1 + c2).,"{'c0': 6.0, 'c1': 6.0, 'c2': 2.0}",,[]
209," Rachel was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",72.0,"If Rachel had c0 books on each shelf, then the total number of books on the mystery book shelves would be c0 x c1. Similarly, the total number of books on the picture book shelves would be c0 x c2. Therefore, the total number of books Rachel had would be c0 x (c1 + c2).","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",,[]
210, Rachel was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Rachel have total? ,49.0,"To find the total number of winter clothing pieces, we need to multiply the number of boxes by the number of scarves and mittens in each box. So the total is c0 x (c1 + c2). The answer is c0 x (c1 + c2).","{'c0': 7.0, 'c1': 3.0, 'c2': 4.0}",,[]
211," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",36.0,The pet store has c0 bird cages. Each cage has c1 parrots and c2 parakeets. So the total number of birds is c0 x (c1 + c2). The answer is c0 x (c1 + c2).,"{'c0': 9.0, 'c1': 2.0, 'c2': 2.0}",,[]
212," Cody bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, how much candy did he have total? ",80.0,"The total number of chocolate candy boxes and caramel candy boxes is c0 + c1. Each box has c2 pieces inside it, so the total number of candy pieces is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 7.0, 'c1': 3.0, 'c2': 8.0}",,[]
213," At Billy's Restaurant a group with c0 adults and c1 children came in to eat. If each meal cost c2 dollars, how much was the bill? ",21.0,"The total number of people in the group is c0 + c1. If each meal costs c2 dollars, then the total bill will be (c0 + c1) * c2 dollars. The answer is (c0 + c1) * c2.","{'c0': 2.0, 'c1': 5.0, 'c2': 3.0}",,[]
214," Paul was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",72.0,"We don't have enough information to solve this problem as we don't know the values of c0, c1, and c2.","{'c0': 6.0, 'c1': 3.0, 'c2': 8.0}",,[]
215," While playing a trivia game, Adam answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",50.0,"To find Adam's final score, we need to know the total number of questions he answered correctly and the point value of each question. The total number of questions he answered correctly is c0 + c1. If each question was worth c2 points, then his final score is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 5.0, 'c1': 5.0, 'c2': 5.0}",,[]
216, Haley's favorite band was holding a concert where tickets were c0 dollars each. Haley bought c1 tickets for herself and her friends and c2 extra tickets in case anyone else wanted to go. How much did she spend? ,32.0,"Haley bought c1 tickets for herself and her friends, and c2 extra tickets. So she bought a total of c1 + c2 tickets. Each ticket costs c0 dollars. So she spent (c1 + c2) x c0 dollars. The answer is (c1 + c2) x c0.","{'c0': 4.0, 'c1': 3.0, 'c2': 5.0}",,[]
217," Luke was putting his spare change into piles. He had c0 piles of quarters and c1 piles of dimes. If each pile had c2 coins in it, how many coins did he have total? ",30.0,"Luke had c0 piles of quarters, each with c2 quarters, so he had c0 x c2 quarters. He also had c1 piles of dimes, each with c2 dimes, so he had c1 x c2 dimes. In total, he had c0 x c2 + c1 x c2 = c2 x (c0 + c1) coins. The answer is c2 x (c0 + c1).","{'c0': 5.0, 'c1': 5.0, 'c2': 3.0}",,"['Luke had c0 piles of quarters, each with c2 quarters, so he had c0 x c2 quarters. He also had c1 piles of dimes, each with c2 dimes, so he had c1 x c2 dimes. In total, he had c0 x c2 + c1 x c2 = c2 x (c0 + c1) coins. The answer is c2 x (c0 + c1).']"
218, Victor and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Victor bought c1 decks and his friend bought c2 decks? ,64.0,"If each deck costs c0 dollars, then Victor spent c0 x c1 dollars and his friend spent c0 x c2 dollars. So the total amount spent is c0 x (c1 + c2) dollars. The answer is c0 x (c1 + c2).","{'c0': 8.0, 'c1': 6.0, 'c2': 2.0}",,[]
219," Katie had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",90.0,The total number of problems Katie had to complete is c0 x c2 (for math homework) + c1 x c2 (for reading homework) = c2 x (c0 + c1). The answer is c2 x (c0 + c1).,"{'c0': 7.0, 'c1': 3.0, 'c2': 9.0}",,['The total number of problems Katie had to complete is c0 x c2 (for math homework) + c1 x c2 (for reading homework) = c2 x (c0 + c1). The answer is c2 x (c0 + c1).']
220," Faye was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",56.0,"Faye scores c0 points for each treasure she finds. On the first level, she found c1 treasures, so she scored c0 x c1 = c0c1 points. On the second level, she found c2 treasures, so she scored c0 x c2 = c0c2 points. Her total score is the sum of these two scores: c0c1 + c0c2 = c0(c1 + c2). The answer is c0(c1 + c2).","{'c0': 7.0, 'c1': 2.0, 'c2': 6.0}",,"['Faye scores c0 points for each treasure she finds. On the first level, she found c1 treasures, so she scored c0 x c1 = c0c1 points. On the second level, she found c2 treasures, so she scored c0 x c2 = c0c2 points. Her total score is the sum of these two scores: c0c1 + c0c2 = c0(c1 + c2). The answer is c0(c1 + c2).']"
221," Gwen was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",72.0,"If each shelf had c0 books and she had c1 shelves of mystery books, then she had c0 x c1 mystery books. Similarly, if she had c2 shelves of picture books, then she had c0 x c2 picture books. Adding these two together, she had c0 x c1 + c0 x c2 = c0 x (c1 + c2) books in total. The answer is c0 x (c1 + c2).","{'c0': 9.0, 'c1': 3.0, 'c2': 5.0}",,"['If each shelf had c0 books and she had c1 shelves of mystery books, then she had c0 x c1 mystery books. Similarly, if she had c2 shelves of picture books, then she had c0 x c2 picture books. Adding these two together, she had c0 x c1 + c0 x c2 = c0 x (c1 + c2) books in total. The answer is c0 x (c1 + c2).']"
222," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",24.0,"The total number of players after c1 more joined is c0 + c1. Each player has c2 lives, so the total number of lives is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 2.0, 'c1': 2.0, 'c2': 6.0}",,[]
223," Wendy bought c0 new chairs and c1 new tables for her house. If she spent c2 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,"The problem does not provide specific values for c0, c1, and c2, so we cannot provide a numerical answer. However, we can write the equation to solve for the total time it took Wendy to put together all the furniture: 

Total time = c0 x c2 (for the chairs) + c1 x c2 (for the tables) 

We would need to know the values of c0, c1, and c2 to solve for the total time.","{'c0': 4.0, 'c1': 4.0, 'c2': 6.0}",,['Total time = c0 x c2 (for the chairs) + c1 x c2 (for the tables) ']
224," April's discount flowers was having a sale where each flower was c0 dollars. If Zoe bought c1 roses and c2 daisies, how much did she spend? ",30.0,"The cost of each flower is not given, so we cannot determine how much Zoe spent.","{'c0': 3.0, 'c1': 8.0, 'c2': 2.0}",,[]
225, Paige was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Paige have total? ,60.0,"To find the total number of winter clothing pieces, we need to multiply the number of boxes by the number of scarves and mittens in each box and then add them up. So the total is c0 x (c1 + c2). The answer is c0 x (c1 + c2).","{'c0': 6.0, 'c1': 5.0, 'c2': 5.0}",,[]
226," Sam was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",42.0,"We need to know the values of c0, c1, and c2 to solve this problem. Let's assume c0 = 4, c1 = 2, and c2 = 20. 

On Saturday, Sam filled up 4 bags. Each bag had 20 cans, so he collected 4 x 20 = 80 cans. 

On Sunday, he filled up 2 more bags. That's a total of 4 + 2 = 6 bags. Each bag had 20 cans, so he collected 6 x 20 = 120 cans. 

In total, Sam collected 80 + 120 = 200 cans. The answer is 200.","{'c0': 4.0, 'c1': 3.0, 'c2': 6.0}",,"[""We need to know the values of c0, c1, and c2 to solve this problem. Let's assume c0 = 4, c1 = 2, and c2 = 20. "", 'On Saturday, Sam filled up 4 bags. Each bag had 20 cans, so he collected 4 x 20 = 80 cans. ', ""On Sunday, he filled up 2 more bags. That's a total of 4 + 2 = 6 bags. Each bag had 20 cans, so he collected 6 x 20 = 120 cans. "", 'In total, Sam collected 80 + 120 = 200 cans. The answer is 200.']"
227, George was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did George make in those two days? ,45.0,"To find out how much money George made, we need to multiply his hourly rate by the number of hours he worked each day and then add those amounts together. So the total amount George made is:

c0 x c1 (for Monday) + c0 x c2 (for Tuesday)

We can simplify this by factoring out c0:

c0 x (c1 + c2)

So George made c0 times the sum of c1 and c2. The answer is c0(c1+c2).","{'c0': 5.0, 'c1': 7.0, 'c2': 2.0}",,[]
228," While playing a trivia game, Frank answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",15.0,"To find Frank's final score, we need to know the total number of questions he answered correctly and the point value of each question. The total number of questions he answered correctly is c0 + c1. If each question was worth c2 points, then his final score is (c0 + c1) x c2. The answer is (c0 + c1) x c2.","{'c0': 3.0, 'c1': 2.0, 'c2': 3.0}",,[]
229, Edward and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Edward bought c1 decks and his friend bought c2 decks? ,72.0,"If each deck costs c0 dollars, then Edward spent c0 x c1 dollars and his friend spent c0 x c2 dollars. So the total amount they spent is c0 x (c1 + c2) dollars.","{'c0': 9.0, 'c1': 4.0, 'c2': 4.0}",,[]
230, Tom and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Tom bought c1 decks and his friend bought c2 decks? ,64.0,"If each deck costs c0 dollars, then Tom spent c0 x c1 dollars and his friend spent c0 x c2 dollars. So the total amount they spent is c0 x (c1 + c2) dollars. The answer is c0 x (c1 + c2).","{'c0': 8.0, 'c1': 3.0, 'c2': 5.0}",,[]
231," While shopping for music online, Megan bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Megan buy total? ",70.0,"Megan bought c0 country albums and each album had c2 songs, so she bought c0 x c2 = c0c2 country songs. She also bought c1 pop albums and each album had c2 songs, so she bought c1 x c2 = c1c2 pop songs. Therefore, Megan bought a total of c0c2 + c1c2 = c2(c0 + c1) songs. The answer is c2(c0 + c1).","{'c0': 2.0, 'c1': 8.0, 'c2': 7.0}",,"['Megan bought c0 country albums and each album had c2 songs, so she bought c0 x c2 = c0c2 country songs. She also bought c1 pop albums and each album had c2 songs, so she bought c1 x c2 = c1c2 pop songs. Therefore, Megan bought a total of c0c2 + c1c2 = c2(c0 + c1) songs. The answer is c2(c0 + c1).']"
