,question,answer,response,mapping,response_answer,flag
250, Zoe was unboxing some of her old winter clothes. She found 8 boxes of clothing and inside each box there were 4 scarves and 6 mittens. How many pieces of winter clothing did Zoe have total? ,80.0,"Zoe found 8 boxes of winter clothing. Inside each box, there were 4 scarves and 6 mittens, so each box contained 4 + 6 = 10 pieces of winter clothing. Therefore, Zoe had a total of 8 x 10 = 80 pieces of winter clothing. The answer is 80.",,80.0,0
251," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 3 lives, how many lives did they have total? ",12.0,"There were 2 friends playing a video game online. 2 more players joined the game, so there were 4 players in total. Each player had 3 lives, so they had 4 * 3 = 12 lives in total. The answer is 12.",,12.0,0
252," Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. If each box has 4 pieces inside it, how much candy did he have total? ",28.0,"Adam bought 2 boxes of chocolate candy and 5 boxes of caramel candy. So he has 2 + 5 = 7 boxes of candy in total. Each box has 4 pieces inside it, so he has 7 * 4 = 28 pieces of candy in total. The answer is 28.",,28.0,0
253," A pet store has 8 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ",72.0,"Each cage has 2 parrots and 7 parakeets, so each cage has a total of 2+7=9 birds. The pet store has 8 cages, so they have a total of 8*9=72 birds. The answer is 72.",,72.0,0
254, Lana's favorite band was holding a concert where tickets were 6 dollars each. Lana bought 8 tickets for herself and her friends and 2 extra tickets in case anyone else wanted to go. How much did she spend? ,60.0,"Lana bought 8 tickets for herself and her friends, and 2 extra tickets. So she bought a total of 8 + 2 = 10 tickets. Each ticket costs 6 dollars. So she spent 10 * 6 = 60 dollars. The answer is 60.",,60.0,0
255," At Tom's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 8 dollars, how much was the bill? ",56.0,"The group has 2 adults and 5 children, so there are 2 + 5 = 7 people in total. Each meal cost 8 dollars, so the bill will be 7 * 8 = 56 dollars. The answer is 56.",,56.0,0
256," Gwen was organizing her book case making sure each of the shelves had exactly 4 books on it. If she had 5 shelves of mystery books and 3 shelves of picture books, how many books did she have total? ",32.0,"Gwen had 5 shelves of mystery books and 3 shelves of picture books, so she had a total of 5 + 3 = 8 shelves. Each shelf had 4 books on it, so she had a total of 8 * 4 = 32 books in total. The answer is 32.",,32.0,0
257," While shopping for music online, Isabel bought 4 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Isabel buy total? ",72.0,"Isabel bought 4 country albums and 5 pop albums, so she bought a total of 4 + 5 = 9 albums. Each album had 8 songs, so she bought 9 * 8 = 72 songs in total. The answer is 72.",,72.0,0
258," Megan was selling her necklaces at a garage sale. She sold 7 bead necklaces and 3 gem stone necklaces. If each necklace cost 9 dollars, how much money did she earn? ",90.0,"Megan sold 7 bead necklaces and 3 gem stone necklaces, so she sold a total of 7 + 3 = 10 necklaces. Each necklace cost 9 dollars, so she earned 10 * 9 = 90 dollars. The answer is 90.",,90.0,0
259," Rachel was playing a video game where she scores 9 points for each treasure she finds. If she found 5 treasures on the first level and 2 on the second, what would her score be? ",63.0,"Rachel scores 9 points for each treasure she finds. She found 5 treasures on the first level and 2 on the second level, so her total score is (5 + 2) * 9 = 63 points. The answer is 63.",,63.0,0
260," April's discount flowers was having a sale where each flower was 6 dollars. If Katie bought 5 roses and 5 daisies, how much did she spend? ",60.0,"Each flower cost 6 dollars. Katie bought 5 roses and 5 daisies, so she bought 10 flowers in total. The cost of 10 flowers is 10 * 6 = 60 dollars. Katie spent 60 dollars on the flowers. The answer is 60.",,60.0,0
261," A pet store has 9 bird cages. If each cage has 2 parrots and 6 parakeets in it, how many birds does the pet store have total? ",72.0,"Each bird cage has 2 parrots and 6 parakeets, so each cage has a total of 2 + 6 = 8 birds. The pet store has 9 cages, so they have a total of 9 * 8 = 72 birds. The answer is 72.",,72.0,0
262," Roger was putting his spare change into piles. He had 3 piles of quarters and 3 piles of dimes. If each pile had 7 coins in it, how many coins did he have total? ",42.0,"Roger had 3 piles of quarters, each with 7 quarters, so he had 3 x 7 = 21 quarters. He also had 3 piles of dimes, each with 7 dimes, so he had 3 x 7 = 21 dimes. In total, he had 21 + 21 = 42 coins. The answer is 42.",,42.0,0
263," There were 2 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",32.0,"There were 2 friends playing a video game online, so they had 2 x 8 = 16 lives in total. When 2 more players joined, there were 4 players in total, so they had 4 x 8 = 32 lives in total. The answer is 32.",,32.0,0
264," A waiter had 7 tables he was waiting on, with 7 women and 2 men at each table. How many customers total did the waiter have? ",63.0,"The waiter had 7 tables with 7 women and 2 men at each table. So there were 7 x (7+2) = 63 women and 7 x 2 = 14 men. In total, the waiter had 63 + 14 = 77 customers. The answer is 77.",,77.0,0
265," Tiffany was playing a video game where she scores 6 points for each treasure she finds. If she found 3 treasures on the first level and 5 on the second, what would her score be? ",48.0,Tiffany scores 6 points for each treasure she finds. She found 3 treasures on the first level and 5 on the second level. So her score would be (3 * 6) + (5 * 6) = 18 + 30 = 48 points. The answer is 48.,,48.0,0
266," While shopping for music online, Zoe bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 3 songs. How many songs did Zoe buy total? ",24.0,"Zoe bought 3 country albums and 5 pop albums, so she bought a total of 3 + 5 = 8 albums. Each album had 3 songs, so she bought 8 * 3 = 24 songs in total. The answer is 24.",,24.0,0
267," Megan was organizing her book case making sure each of the shelves had exactly 7 books on it. If she had 8 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",70.0,"Megan had 8 shelves of mystery books, each with 7 books, so she had 8 * 7 = 56 mystery books. She also had 2 shelves of picture books, each with 7 books, so she had 2 * 7 = 14 picture books. In total, she had 56 + 14 = 70 books. The answer is 70.",,70.0,0
268," Isabel was selling her necklaces at a garage sale. She sold 3 bead necklaces and 3 gem stone necklaces. If each necklace cost 6 dollars, how much money did she earn? ",36.0,"Isabel sold 3 bead necklaces and 3 gem stone necklaces, so she sold a total of 3 + 3 = 6 necklaces. Each necklace cost 6 dollars, so she earned 6 * 6 = 36 dollars. The answer is 36.",,36.0,0
269," Frank was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 3 more bags. If each bag had 5 cans in it, how many cans did he pick up total? ",40.0,"Frank filled 5 bags on Saturday and 3 more bags on Sunday, so he filled a total of 5 + 3 = 8 bags. Each bag had 5 cans in it, so he picked up a total of 8 * 5 = 40 cans. The answer is 40.",,40.0,0
270," April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,"Each flower cost 8 dollars. Vanessa bought 3 roses and 3 daisies, so she bought a total of 6 flowers. The cost of 6 flowers is 6 * 8 = 48 dollars. Vanessa spent 48 dollars on flowers. The answer is 48.",,48.0,0
271, Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80.0,"Will made 8 dollars an hour. On Monday he worked 8 hours, so he made 8 * 8 = 64 dollars. On Tuesday he worked 2 hours, so he made 8 * 2 = 16 dollars. In total, he made 64 + 16 = 80 dollars in those two days. The answer is 80.",,80.0,0
272," Rachel bought 7 new chairs and 3 new tables for her house. If she spent 4 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,"Rachel bought 7 new chairs and 3 new tables, so she had to put together 7 + 3 = 10 pieces of furniture. She spent 4 minutes on each piece, so it took her 10 * 4 = 40 minutes to finish putting all the furniture together. The answer is 40.",,40.0,0
273," While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,"Adam answered 8 questions correctly in the first half and 2 questions correctly in the second half, so he answered a total of 8 + 2 = 10 questions correctly. Each question is worth 8 points, so his final score is 10 * 8 = 80 points. The answer is 80.",,80.0,0
274," A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,"Each cage has 8 parrots and 2 parakeets, so each cage has a total of 8 + 2 = 10 birds. The pet store has 4 cages, so they have a total of 4 * 10 = 40 birds. The answer is 40.",,40.0,0
275," Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"Kaleb filled 5 bags on Saturday and 5 more bags on Sunday, so he filled a total of 5 + 5 = 10 bags. Each bag had 4 cans in it, so he picked up a total of 10 * 4 = 40 cans. The answer is 40.",,40.0,0
276," Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72.0,"Bianca had 5 shelves of mystery books and 4 shelves of picture books, so she had a total of 5 + 4 = 9 shelves. Each shelf had 8 books on it, so she had a total of 9 * 8 = 72 books in total. The answer is 72.",,72.0,0
277," Billy was putting his spare change into piles. He had 2 piles of quarters and 3 piles of dimes. If each pile had 4 coins in it, how many coins did he have total? ",20.0,"Billy had 2 piles of quarters, each with 4 quarters, so he had 2 * 4 = 8 quarters. He also had 3 piles of dimes, each with 4 dimes, so he had 3 * 4 = 12 dimes. In total, he had 8 + 12 = 20 coins. The answer is 20.",,20.0,0
278," Chloe was playing a video game where she scores 9 points for each treasure she finds. If she found 6 treasures on the first level and 3 on the second, what would her score be? ",81.0,"Chloe scores 9 points for each treasure she finds. She found 6 treasures on the first level and 3 on the second level, so her total score is (6 + 3) * 9 = 81 points. The answer is 81.",,81.0,0
279," While shopping for music online, Nancy bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Nancy buy total? ",64.0,"Nancy bought 3 country albums and 5 pop albums, so she bought a total of 3 + 5 = 8 albums. Each album had 8 songs, so she bought 8 * 8 = 64 songs in total. The answer is 64.",,64.0,0
