,question,answer,response,mapping,response_answer,equations,correct
157," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",9,"Solve the problem step by step:
1. Subtract the number of apples used for lunch from the original number of apples to calculate the number of apples left. Let x be the number of apples left,
x = c0 - c1
2. Add the number of apples bought to the number of apples left to calculate the answer.
answer = x + c2","{'c0': 23.0, 'c1': 20.0, 'c2': 6.0}",9,"['x = c0 - c1', 'answer = x + c2']",1
158," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",54,"Solve the problem step by step:
1. Subtract the number of lives lost from the original number of lives to calculate the number of lives she had left. Let x be the number of lives she had left,
x = c0 - c1
2. Add the number of lives she gained in the next level to the number of lives she had left to calculate the answer.
answer = x + c2","{'c0': 38.0, 'c1': 16.0, 'c2': 32.0}",54,"['x = c0 - c1', 'answer = x + c2']",1
159," Megan picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",61,"Solve the problem step by step:
1. Subtract the number of carrots thrown out from the number of carrots originally picked to calculate the number of carrots she had left. Let x be the number of carrots she had left,
x = c0 - c1
2. Add the number of carrots picked the next day to the number of carrots she had left to calculate the answer.
answer = x + c2","{'c0': 19.0, 'c1': 4.0, 'c2': 46.0}",61,"['x = c0 - c1', 'answer = x + c2']",1
160," Roger had c0 dollars in January. By March he had spent c1 dollars. If he got another c2 dollars from his mom, how much money would he have? ",71,"Solve the problem step by step:
1. Subtract the amount of money spent from the amount of money Roger had in January to calculate the amount of money he had left in March. Let x be the amount of money he had in March,
x = c0 - c1
2. Add the amount of money he got from his mom to the amount of money he had in March to calculate the answer.
answer = x + c2","{'c0': 45.0, 'c1': 20.0, 'c2': 46.0}",71,"['x = c0 - c1', 'answer = x + c2']",1
161," The school cafeteria had c0 apples. If they used c1 to make lunch for the students and then bought c2 more, how many apples would they have? ",38,"Solve the problem step by step:
1. Subtract the number of apples used for lunch from the original number of apples to calculate the number of apples left. Let x be the number of apples left,
x = c0 - c1
2. Add the number of apples bought to the number of apples left to calculate the answer.
answer = x + c2","{'c0': 17.0, 'c1': 2.0, 'c2': 23.0}",38,"['x = c0 - c1', 'answer = x + c2']",1
162," Janet was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",70,"Solve the problem step by step:
1. Subtract the number of lives lost from the original number of lives to calculate the number of lives she had left. Let x be the number of lives she had left,
x = c0 - c1
2. Add the number of lives she gained in the next level to the number of lives she had left to calculate the answer.
answer = x + c2","{'c0': 47.0, 'c1': 23.0, 'c2': 46.0}",70,"['x = c0 - c1', 'answer = x + c2']",1
163," Nancy picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",31,"Solve the problem step by step:
1. Subtract the number of carrots thrown out from the number of carrots picked to calculate the number of carrots Nancy had before picking more. Let x be the number of carrots she had before picking more,
x = c0 - c1
2. Add the number of carrots picked the next day to the number of carrots she had before to calculate the answer.
answer = x + c2","{'c0': 12.0, 'c1': 2.0, 'c2': 21.0}",31,"['x = c0 - c1', 'answer = x + c2']",1
164," Bianca had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",64,"Solve the problem step by step:
1. Subtract the number of old songs deleted from the original number of songs to calculate the number of songs left on the mp3 player. Let x be the number of songs left,
x = c0 - c1
2. Add the number of new songs added to the number of songs left to calculate the answer.
answer = x + c2","{'c0': 34.0, 'c1': 14.0, 'c2': 44.0}",64,"['x = c0 - c1', 'answer = x + c2']",1
165," Tom had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Tom have? ",39,"Solve the problem step by step:
1. Subtract the number of books sold from the original number of books to calculate the number of books Tom has left. Let x be the number of books Tom has left,
x = c0 - c1
2. Divide the money earned from selling the books by the cost of each new book to calculate the number of new books Tom can buy. Let y be the number of new books Tom can buy,
y = (money earned from selling books) / c2
3. Add the number of books Tom has left and the number of new books he bought to calculate the answer.
answer = x + y","{'c0': 5.0, 'c1': 4.0, 'c2': 38.0}",,"['x = c0 - c1', 'y = (money earned from selling books) / c2', 'answer = x + y']",0
166," John had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",27,"Solve the problem step by step:
1. Subtract the number of old socks thrown away from the original number of socks to calculate the number of socks John had left. Let x be the number of socks he had left,
x = c0 - c1
2. Add the number of new socks bought to the number of socks John had left to calculate the answer.
answer = x + c2","{'c0': 33.0, 'c1': 19.0, 'c2': 13.0}",27,"['x = c0 - c1', 'answer = x + c2']",1
167," For the school bake sale Maria made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",24,"Solve the problem step by step:
1. Subtract the number of cupcakes sold from the number of cupcakes Maria made to calculate the number of cupcakes she had left. Let x be the number of cupcakes she had left,
x = c0 - c1
2. Add the number of cupcakes she made after selling some to the number of cupcakes she had left to calculate the answer.
answer = x + c2","{'c0': 19.0, 'c1': 5.0, 'c2': 10.0}",24,"['x = c0 - c1', 'answer = x + c2']",1
168, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,34,"Solve the problem step by step:
1. Subtract the number of old oranges thrown away from the original number of oranges to calculate the number of oranges left in the bin. Let x be the number of oranges left in the bin,
x = c0 - c1
2. Add the number of new oranges put in the bin to the number of oranges left in the bin to calculate the answer.
answer = x + c2","{'c0': 50.0, 'c1': 40.0, 'c2': 24.0}",34,"['x = c0 - c1', 'answer = x + c2']",1
169, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,11,"Solve the problem step by step:
1. Subtract the number of students who left from the original number of students to calculate the number of students who remained. Let x be the number of students who remained,
x = c0 - c1
2. Add the number of new students who came to the school to the number of students who remained to calculate the answer.
answer = x + c2","{'c0': 8.0, 'c1': 5.0, 'c2': 8.0}",11,"['x = c0 - c1', 'answer = x + c2']",1
170," Bianca picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",60,"Solve the problem step by step:
1. Subtract the number of carrots thrown out from the number of carrots picked to calculate the number of carrots she had left. Let x be the number of carrots she had left,
x = c0 - c1
2. Add the number of carrots picked the next day to the number of carrots she had left to calculate the answer.
answer = x + c2","{'c0': 23.0, 'c1': 10.0, 'c2': 47.0}",60,"['x = c0 - c1', 'answer = x + c2']",1
171," Zoe had c0 bottles of water in her fridge. If she drank c1 of them and then bought c2 more, how many bottles would she have? ",47,"Solve the problem step by step:
1. Subtract the number of bottles of water drank from the original number of bottles to calculate the number of bottles left. Let x be the number of bottles left,
x = c0 - c1
2. Add the number of bottles bought to the number of bottles left to calculate the answer.
answer = x + c2","{'c0': 42.0, 'c1': 25.0, 'c2': 30.0}",47,"['x = c0 - c1', 'answer = x + c2']",1
172," Katie had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",28,"Solve the problem step by step:
1. Subtract the number of old songs deleted from the original number of songs to calculate the number of songs left on the mp3 player. Let x be the number of songs left,
x = c0 - c1
2. Add the number of new songs added to the number of songs left to calculate the answer.
answer = x + c2","{'c0': 11.0, 'c1': 7.0, 'c2': 24.0}",28,"['x = c0 - c1', 'answer = x + c2']",1
