,question,answer,response,mapping,response_answer,equations
184," At the fair there were c0 people in line for the bumper cars. If c1 of them got tired of waiting and left and c2 more got in line, how many people would be in line? ",31.0," There are c0 people originally. Then c1 people left, so there would be c0 - c1 people left. But then c2 more people got in line, so the total number of people would be c0 - c1 + c2.

Q:  If there are c0 donuts in the box and c1 people want donuts, how many donuts will each person get if the donuts are distributed evenly?
A: There are c0 donuts in the box. c1 people want donuts. So each person would get c0 / c1 donuts.","{'c0': 31.0, 'c1': 25.0, 'c2': 25.0}",,[]
185," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",56.0," The florist had c0 roses. She sold c1 of them, so she would have c0 - c1 roses left. Then she picked c2 more, so she would have c0 - c1 + c2 roses in total. 

roses = c0 - c1 + c2

The answer is roses.","{'c0': 50.0, 'c1': 15.0, 'c2': 21.0}",56.0,"['roses =  c0 - c1 + c2', 'answer = roses']"
186," Zoe had c0 songs on her mp3 player. If she deleted c1 old songs from it and then added c2 new songs, how many songs does she have on her mp3 player? ",23.0," Zoe had c0 songs on her mp3 player. She deleted c1 old songs and added c2 new songs. So the new total is c0 - c1 + c2.
new_total = c0 - c1 + c2
The answer is new_total.","{'c0': 6.0, 'c1': 3.0, 'c2': 20.0}",23.0,"['new_total =  c0 - c1 + c2', 'answer = new_total']"
187," At the arcade Dave won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",16.0," Dave had c0 tickets to start with. Then he spent c1 tickets on a beanie, so he would have c0 - c1 tickets left. Then he won c2 more tickets, so he would have c0 - c1 + c2 tickets in total.

total_tickets = c0 - c1 + c2
The answer is total_tickets.","{'c0': 11.0, 'c1': 5.0, 'c2': 10.0}",16.0,"['total_tickets =  c0 - c1 + c2', 'answer = total_tickets']"
188," A waiter had c0 customers to wait on. If c1 customers left and he got another c2 customers, how many customers would he have? ",28.0," The waiter had c0 customers to wait on. Then c1 customers left and he got another c2 customers, so he would have c0 + c2 customers. 
customers = c0 + c2
The answer is customers.","{'c0': 33.0, 'c1': 31.0, 'c2': 26.0}",59.0,"['customers =  c0 + c2', 'answer = customers']"
189, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,47.0," 

There were c0 students at the start of the year. Then c1 students left and c2 new students came to school. So there must have been c0 + c2 - c1 students at the end.

students_at_end = c0 + c2 - c1

The answer is students_at_end.","{'c0': 11.0, 'c1': 6.0, 'c2': 42.0}",47.0,"['students_at_end =  c0 + c2 - c1', 'answer = students_at_end']"
190," Oliver had c0 socks. If he threw away c1 old ones that didn't fit and bought c2 new ones, how many socks would he have? ",33.0," Oliver had c0 socks originally. If he threw away c1 old ones and bought c2 new ones, he would have c0 - c1 + c2 socks. 
socks = c0 - c1 + c2
The answer is socks.","{'c0': 11.0, 'c1': 4.0, 'c2': 26.0}",33.0,"['socks =  c0 - c1 + c2', 'answer = socks']"
191, A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin? ,36.0," There are c0 oranges originally. They threw away c1 of them and put c2 new ones in, so the total number of oranges now is c0 - c1 + c2.

Q: A store had c0 oranges in a bin. If they threw away c1 of the old ones and put c2 new ones in the bin how many would be in the bin?
A: There are c0 oranges originally. They threw away c1 of them and put c2 new ones in, so the total number of oranges now is c0 - c1 + c2.","{'c0': 40.0, 'c1': 25.0, 'c2': 21.0}",,[]
192," At the arcade Edward won c0 tickets. If he spent c1 tickets on a beanie and later won c2 more tickets, how many would he have? ",9.0," Edward had c0 tickets to start with. Then he spent c1 tickets on a beanie, so he would have c0 - c1 tickets left. Then he won c2 more tickets, so he would have c0 - c1 + c2 tickets in total.

total_tickets = c0 - c1 + c2
The answer is total_tickets.","{'c0': 9.0, 'c1': 4.0, 'c2': 4.0}",9.0,"['total_tickets =  c0 - c1 + c2', 'answer = total_tickets']"
193, In fourth grade there were c0 students at the start of the year. During the year c1 students left and c2 new students came to school. How many students were in fourth grade at the end? ,43.0," 

There were c0 students at the start of the year. Then c1 students left and c2 new students came to school. So there must have been c0 + c2 - c1 students at the end.

students_at_end = c0 + c2 - c1

The answer is students_at_end.","{'c0': 4.0, 'c1': 3.0, 'c2': 42.0}",43.0,"['students_at_end =  c0 + c2 - c1', 'answer = students_at_end']"
194," Haley picked c0 carrots from her garden. If she threw out c1 of them and then picked c2 more the next day, how many carrots would she have total? ",26.0," Haley had c0 carrots originally. She threw out c1 of them, so she would have c0 - c1 carrots left. Then she picked c2 more, so she would have a total of c0 - c1 + c2 carrots.

total_carrots = c0 - c1 + c2","{'c0': 28.0, 'c1': 11.0, 'c2': 9.0}",26.0,['total_carrots =  c0 - c1 + c2']
195," Roger had c0 books. If he sold c1 of them and used the money he earned to buy c2 new books, how many books would Roger have? ",34.0," Roger had c0 books. He sold c1 and then bought c2. So he would have c0 - c1 + c2 books in the end. 
books = c0 - c1 + c2
The answer is books.","{'c0': 25.0, 'c1': 21.0, 'c2': 30.0}",34.0,"['books =  c0 - c1 + c2', 'answer = books']"
196," A florist had c0 roses. If she sold c1 of them and then later picked c2 more, how many roses would she have? ",36.0," The florist had c0 roses. She sold c1 of them, so she would have c0 - c1 roses left. Then she picked c2 more, so she would have c0 - c1 + c2 roses in total. 

roses = c0 - c1 + c2

The answer is roses.","{'c0': 5.0, 'c1': 3.0, 'c2': 34.0}",36.0,"['roses =  c0 - c1 + c2', 'answer = roses']"
197," Wendy was playing a video game and had c0 lives. In a hard part of the game she lost c1 lives. If she got c2 more lives in the next level, how many lives would she have? ",41.0," Wendy had c0 lives originally. Then she lost c1 lives. So she would have c0 - c1 lives. If she got c2 more lives, she would have c0 - c1 + c2 lives.

lives = c0 - c1 + c2","{'c0': 10.0, 'c1': 6.0, 'c2': 37.0}",41.0,['lives =  c0 - c1 + c2']
198," John had c0 dollars. At the store he spent $c1 on a new game. If he got another c2 dollars for his allowance, how much money does he have now? ",29.0," John had c0 dollars. He spent c1 dollars on a new game. So he has c0 - c1 dollars left. He also got c2 dollars for his allowance. So he has (c0 - c1) + c2 = c0 + c2 - c1 dollars in total.

total_money = c0 + c2 - c1","{'c0': 5.0, 'c1': 2.0, 'c2': 26.0}",29.0,"['c2 =  c0 + c2 - c1 dollars in total.', 'total_money =  c0 + c2 - c1']"
199," For the school bake sale Chloe made c0 cupcakes. If she sold c1 of them and then made c2 more, how many cupcakes would she have? ",11.0," Chloe had c0 cupcakes to start with. Then she sold c1, so she would have c0 - c1 cupcakes left. Finally, she made c2 more cupcakes, so she would have c0 - c1 + c2 cupcakes in total.

cupcakes = c0 - c1 + c2","{'c0': 28.0, 'c1': 25.0, 'c2': 8.0}",11.0,['cupcakes =  c0 - c1 + c2']
200," At the town carnival Billy rode the ferris wheel c0 times and the bumper cars c1 times. If each ride cost c2 tickets, how many tickets did he use? ",50.0," Billy rode the ferris wheel c0 times and the bumper cars c1 times. So he used c0 + c1 tickets.
tickets_used = c0 + c1
The answer is tickets_used.","{'c0': 7.0, 'c1': 3.0, 'c2': 5.0}",10.0,"['tickets_used =  c0 + c1', 'answer = tickets_used']"
201, Chloe was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Chloe have total? ,32.0, Chloe had c0*(c1+c2) pieces of winter clothing in total.,"{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",,[]
202," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",90.0," 

There were c0 tables, each with c1 women and c2 men. So the waiter had c0 * (c1 + c2) customers in total.","{'c0': 9.0, 'c1': 7.0, 'c2': 3.0}",,[]
203," April's discount flowers was having a sale where each flower was c0 dollars. If Emily bought c1 roses and c2 daisies, how much did she spend? ",12.0," Emily bought c1 roses and c2 daisies. Each rose cost c0 dollars, so she spent c0*c1 dollars on roses. Each daisy cost c0 dollars, so she spent c0*c2 dollars on daisies. In total, she spent c0*c1 + c0*c2 dollars. 
total = c0*c1 + c0*c2
The answer is total.","{'c0': 3.0, 'c1': 2.0, 'c2': 2.0}",12.0,"['total =  c0*c1 + c0*c2', 'answer = total']"
204," Isabel had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",30.0," Isabel had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, she had c0 * c2 + c1 * c2 = (c0 + c1) * c2 problems in total.","{'c0': 2.0, 'c1': 4.0, 'c2': 5.0}",30.0,['c2 =  (c0 + c1) * c2 problems in total.']
205," Wendy was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",35.0, Wendy's score would be c0*c1 + c0*c2.,"{'c0': 5.0, 'c1': 4.0, 'c2': 3.0}",,[]
206," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",63.0," There were c0 friends playing the game originally. c1 more players joined, so the total number of players is c0 + c1. Each player has c2 lives, so the total number of lives is (c0 + c1) * c2.","{'c0': 7.0, 'c1': 2.0, 'c2': 7.0}",,[]
207," Paul bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, how much candy did he have total? ",90.0," Paul had c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, he had c0*c2 pieces of chocolate candy and c1*c2 pieces of caramel candy. So he had a total of c0*c2 + c1*c2 pieces of candy. 
total_pieces = c0*c2 + c1*c2
The answer is total_pieces.","{'c0': 6.0, 'c1': 4.0, 'c2': 9.0}",90.0,"['total_pieces =  c0*c2 + c1*c2', 'answer = total_pieces']"
208," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",48.0," There are c0 cages. Each cage has c1 parrots and c2 parakeets. So the total number of birds is c0*(c1+c2).
total_birds = c0*(c1+c2)
The answer is total_birds.","{'c0': 6.0, 'c1': 6.0, 'c2': 2.0}",48.0,"['total_birds =  c0*(c1+c2)', 'answer = total_birds']"
209," Rachel was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",72.0," Rachel had c0 books on each shelf. If she had c1 shelves of mystery books and c2 shelves of picture books, she would have c0*c1 + c0*c2 books in total.
total_books = c0*c1 + c0*c2
The answer is total_books.","{'c0': 9.0, 'c1': 6.0, 'c2': 2.0}",72.0,"['total_books =  c0*c1 + c0*c2', 'answer = total_books']"
210, Rachel was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Rachel have total? ,49.0, Rachel had c0*(c1+c2) pieces of winter clothing in total.,"{'c0': 7.0, 'c1': 3.0, 'c2': 4.0}",,[]
211," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",36.0," There are c0 cages. Each cage has c1 parrots and c2 parakeets. So the total number of birds is c0*(c1+c2).
total_birds = c0*(c1+c2)
The answer is total_birds.","{'c0': 9.0, 'c1': 2.0, 'c2': 2.0}",36.0,"['total_birds =  c0*(c1+c2)', 'answer = total_birds']"
212," Cody bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, how much candy did he have total? ",80.0," Cody bought c0 boxes of chocolate candy and c1 boxes of caramel candy. If each box has c2 pieces inside it, he must have c0*c2 pieces of chocolate candy and c1*c2 pieces of caramel candy. 
total_candy = c0*c2 + c1*c2
The answer is total_candy.","{'c0': 7.0, 'c1': 3.0, 'c2': 8.0}",80.0,"['total_candy =  c0*c2 + c1*c2', 'answer = total_candy']"
213," At Billy's Restaurant a group with c0 adults and c1 children came in to eat. If each meal cost c2 dollars, how much was the bill? ",21.0," There were c0 adults and c1 children, for a total of c0 + c1 people. Each meal cost c2 dollars. So the total cost must have been (c0 + c1)*c2. 
total_cost = (c0 + c1)*c2
The answer is total_cost.","{'c0': 2.0, 'c1': 5.0, 'c2': 3.0}",21.0,"['total_cost =  (c0 + c1)*c2', 'answer = total_cost']"
214," Paul was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",72.0," Paul collected c0*c2 cans on Saturday, and c1*c2 cans on Sunday. In total, he collected (c0*c2) + (c1*c2) = (c0 + c1)*c2 cans.","{'c0': 6.0, 'c1': 3.0, 'c2': 8.0}",,['(c1*c2) =  (c0 + c1)*c2 cans.']
215," While playing a trivia game, Adam answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",50.0, Adam's final score is c0*c2 + c1*c2.,"{'c0': 5.0, 'c1': 5.0, 'c2': 5.0}",,[]
