,question,answer,response,mapping,response_answer,equations
141,A book has c0 chapters. The first chapter is c1 pages long the second chapter is c2 pages long and the third chapter is c3 pages long.How many pages does the book have altogether?,125.0,"To find the total number of pages in the book, we need to add up the number of pages in each chapter. So the total number of pages is:
total_pages = c1 + c2 + c3 + ... + cn
where cn is the number of pages in the nth chapter. If we know the number of chapters in the book, we can substitute n for the total number of chapters. For example, if there are 10 chapters in the book, we would have:
total_pages = c1 + c2 + c3 + ... + c10
The answer is total_pages.","{'c0': 3.0, 'c1': 66.0, 'c2': 35.0, 'c3': 24.0}",,"['total_pages =  c1 + c2 + c3 + ... + cn', 'total_pages =  c1 + c2 + c3 + ... + c10', 'answer = total_pages']"
142,"c0 red peaches, c1 yellow peaches and c2 green peaches are in the basket.How many peaches are in the basket?",30.0,"There are c0 red peaches, c1 yellow peaches, and c2 green peaches in the basket. The total number of peaches in the basket is the sum of these three quantities. 
total_peaches = c0 + c1 + c2
The answer is total_peaches.","{'c0': 7.0, 'c1': 15.0, 'c2': 8.0}",30.0,"['total_peaches =  c0 + c1 + c2', 'answer = total_peaches']"
143,Paige was helping her mom plant flowers and they put c0 seeds in each flower bed. If they planted c1 seeds altogtherHow many flower beds did they have?,6.0,"Paige and her mom planted c1 seeds altogether, and they put c0 seeds in each flower bed. So the number of flower beds they had is the total number of seeds divided by the number of seeds per flower bed. 
flower_beds = c1 / c0
The answer is flower_beds.","{'c0': 10.0, 'c1': 60.0}",6.0,"['flower_beds =  c1 / c0', 'answer = flower_beds']"
144,Because of the decision Sofia asked the students to suggest specific types of food. If c0 students suggested adding mashed potatoes c1 suggested adding bacon to the menu and c2 suggested adding tomatoesHow many more students suggested mashed potatoes than those that suggested bacon?,137.0,"c0 students suggested mashed potatoes and c1 suggested bacon. So the difference between the number of students who suggested mashed potatoes and bacon is c0 - c1. 
difference = c0 - c1
The answer is difference.","{'c0': 257.0, 'c1': 120.0, 'c2': 97.0}",137.0,"['difference =  c0 - c1', 'answer = difference']"
145,In a school there are c0 girls and c1 boys. c2 more girls and c3 more boys joined the school.How many boys are there in the school now?,1124.0,"Initially, there were c0 girls and c1 boys in the school. After c2 more girls and c3 more boys joined, the total number of boys in the school is c1 + c3. 
total_boys = c1 + c3
The answer is total_boys.","{'c0': 135.0, 'c1': 214.0, 'c2': 496.0, 'c3': 910.0}",1124.0,"['total_boys =  c1 + c3', 'answer = total_boys']"
146,After resting they decided to go for a swim. If the depth of the water is c0 times Dean's height and he stands at c1 feetHow much deeper is the water than Dean's height?,81.0,"The depth of the water is c0 times Dean's height. So the actual depth of the water is c0 * c1. 
actual_depth = c0 * c1
To find out how much deeper the water is than Dean's height, we subtract Dean's height from the actual depth. 
deeper_depth = actual_depth - c1
The answer is deeper_depth.","{'c0': 10.0, 'c1': 9.0}",81.0,"['actual_depth =  c0 * c1', 'deeper_depth =  actual_depth - c1', 'answer = deeper_depth']"
147,Next on his checklist is wax to stick the feathers together. He needs c0 g of wax more. If the feathers require a total of c1 g of waxHow many grams of wax does he already have?,469.0,"The total amount of wax needed for the feathers is c1 g. He needs c0 g more, so the amount of wax he already has is c1 - c0 g. 
wax_already_has = c1 - c0
The answer is wax_already_has.","{'c0': 159.0, 'c1': 628.0}",469.0,"['wax_already_has =  c1 - c0', 'answer = wax_already_has']"
148,Frank was reading through his favorite book. He read c0 pages per day. If the book had c1 pagesHow many days did he take to finish the book?,72.0,"Frank read c0 pages per day and the book had c1 pages. To find out how many days it took him to finish the book, we need to divide the total number of pages by the number of pages he read per day. 
days_to_finish = c1 / c0
The answer is days_to_finish.","{'c0': 8.0, 'c1': 576.0}",72.0,"['days_to_finish =  c1 / c0', 'answer = days_to_finish']"
149,There are a total of c0 peaches in a basket. If there are c1 red peaches and some more green peaches in the basket.How many green peaches are in the basket?,3.0,"If there are c1 red peaches in the basket, then the remaining peaches must be green. So the number of green peaches is c0 - c1. 
green_peaches = c0 - c1
The answer is green_peaches.","{'c0': 16.0, 'c1': 13.0}",3.0,"['green_peaches =  c0 - c1', 'answer = green_peaches']"
150,After resting they decided to go for a swim. The depth of the water is c0 times Dean's height. Dean is c1 feet shorter than Ron. If Ron stands at c2 feetHow deep was the water?,12.0,"Dean's height is c1 feet shorter than Ron's, so Dean's height is c2 - c1 feet. 
The depth of the water is c0 times Dean's height, so it is c0 * (c2 - c1) feet deep. 
The answer is c0 * (c2 - c1).","{'c0': 2.0, 'c1': 8.0, 'c2': 14.0}",12.0,['answer = c0 * (c2 - c1)']
151,There are c0 pots in each of the c1 gardens. Each pot has c2 flowers in it.How many flowers are there in all?,174080.0,"There are c0 pots in each of the c1 gardens, so there are c0 x c1 pots in total. Each pot has c2 flowers in it, so there are c0 x c1 x c2 flowers in all. 
total_flowers = c0 x c1 x c2
The answer is total_flowers.","{'c0': 544.0, 'c1': 10.0, 'c2': 32.0}",174080.0,"['total_flowers =  c0 x c1 x c2', 'answer = total_flowers']"
152,Paige was helping her mom plant flowers and together they planted some seeds. They put c0 seeds in each flower bed. If there are c1 flowerbedsHow many seeds did they plant?,450.0,"Paige and her mom planted c0 seeds in each of the c1 flowerbeds. So the total number of seeds planted is c0 multiplied by c1. 
total_seeds_planted = c0 * c1
The answer is total_seeds_planted.","{'c0': 10.0, 'c1': 45.0}",450.0,"['total_seeds_planted =  c0 * c1', 'answer = total_seeds_planted']"
153,Marco and his dad went strawberry picking. Together their strawberries weighed c0 pounds. Marco's strawberries weighed c1 pounds.How much more did his strawberries weigh than his dad's?,34.0,"Marco's strawberries weighed c1 pounds and together they weighed c0 pounds. So his dad's strawberries must have weighed c0 - c1 pounds. 
dad_strawberries = c0 - c1
To find out how much more Marco's strawberries weighed, we subtract his dad's strawberries from his own. 
more_weight = c1 - dad_strawberries
The answer is more_weight.","{'c0': 4.0, 'c1': 19.0}",34.0,"['dad_strawberries =  c0 - c1', 'more_weight =  c1 - dad_strawberries', 'answer = more_weight']"
154,Julia played tag with c0 kids on wednesday. She had played with c1 kids on monday and c2 kids on tuesday.How many more kids did she play with on monday than on wednesday?,2.0,"Julia played with c1 kids on Monday and c2 kids on Tuesday. On Wednesday, she played with c0 kids. To find out how many more kids she played with on Monday than on Wednesday, we need to subtract c0 from c1. 
kids_played_with_on_monday = c1
kids_played_with_on_wednesday = c0
more_kids_played_with_on_monday_than_wednesday = kids_played_with_on_monday - kids_played_with_on_wednesday
The answer is more_kids_played_with_on_monday_than_wednesday.","{'c0': 4.0, 'c1': 6.0, 'c2': 17.0}",2.0,"['kids_played_with_on_monday =  c1', 'kids_played_with_on_wednesday =  c0', 'more_kids_played_with_on_monday_than_wednesday =  kids_played_with_on_monday - kids_played_with_on_wednesday', 'answer = more_kids_played_with_on_monday_than_wednesday']"
155,Carol was sending out birthday invitations to c0 friends. If each package of invitations she bought had c1 invitations in itHow many packs does she need so that no friend gets left out?,5.0,"If each package has c1 invitations, then Carol needs to buy enough packages to have at least c0 invitations. She can calculate this by dividing c0 by c1 and rounding up to the nearest whole number. 
packs_needed = ceil(c0/c1)
The answer is packs_needed.","{'c0': 10.0, 'c1': 2.0}",5.0,"['packs_needed =  ceil(c0/c1)', 'answer = packs_needed']"
156,"A grocery store had c0 apples, c1 bottles of regular soda and c2 bottles of diet soda.How many more bottles than apple did they have?",98.0,"The grocery store had c0 apples, c1 bottles of regular soda, and c2 bottles of diet soda. To find out how many more bottles than apples they had, we need to add up the number of bottles and subtract the number of apples. 
total_bottles = c1 + c2
more_bottles_than_apples = total_bottles - c0
The answer is more_bottles_than_apples.","{'c0': 36.0, 'c1': 80.0, 'c2': 54.0}",98.0,"['total_bottles =  c1 + c2', 'more_bottles_than_apples =  total_bottles - c0', 'answer = more_bottles_than_apples']"
157,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The mouse jumped c1 inches lesser than the frog who jumped c2 inches farther than the grasshopper.How much farther did the mouse jump than the grasshopper?",21.0,"The grasshopper jumped c0 inches. The frog jumped c2 inches farther than the grasshopper, so the frog jumped c0 + c2 inches. The mouse jumped c1 inches lesser than the frog, so the mouse jumped (c0 + c2) - c1 inches. To find out how much farther the mouse jumped than the grasshopper, we need to subtract c0 from (c0 + c2) - c1. 
mouse_jump_distance = (c0 + c2) - c1
farther_than_grasshopper = mouse_jump_distance - c0
The answer is farther_than_grasshopper.","{'c0': 14.0, 'c1': 16.0, 'c2': 37.0}",21.0,"['mouse_jump_distance =  (c0 + c2) - c1', 'farther_than_grasshopper =  mouse_jump_distance - c0', 'answer = farther_than_grasshopper']"
158,Faye was placing her pencils and crayons into c0 rows with c1 pencils and c2 crayons in each row.How many pencils and crayons does she have altogether?,638.0,"Faye has c0 rows with c1 pencils in each row, so she has c0 x c1 pencils in total. She also has c0 rows with c2 crayons in each row, so she has c0 x c2 crayons in total. Therefore, she has c0 x c1 + c0 x c2 pencils and crayons altogether. 
total_pencils_and_crayons = c0 x c1 + c0 x c2
The answer is total_pencils_and_crayons.","{'c0': 11.0, 'c1': 31.0, 'c2': 27.0}",638.0,"['total_pencils_and_crayons =  c0 x c1 + c0 x c2', 'answer = total_pencils_and_crayons']"
159,The school is planning a field trip. The school has c0 classrooms. There are c1 students in the school with each classroom having the same number of students. If there are c2 seats on each school bus.How many buses are needed to take the trip?,29.0,"There are c0 classrooms in the school, and each classroom has c1 students. So the total number of students in the school is c0 x c1. 
total_students = c0 x c1
To calculate the number of buses needed, we need to divide the total number of students by the number of seats on each bus. 
buses_needed = total_students / c2
The answer is buses_needed.","{'c0': 87.0, 'c1': 58.0, 'c2': 2.0}",2523.0,"['total_students =  c0 x c1', 'buses_needed =  total_students / c2', 'answer = buses_needed']"
160,Emily is making bead necklaces for her friends. She had c0 beads and she was able to make c1 necklaces.How many beads did each necklace need?,16.0,"Emily had c0 beads and made c1 necklaces. To find out how many beads each necklace needed, we can divide the total number of beads by the number of necklaces. 
beads_per_necklace = c0 / c1
The answer is beads_per_necklace.","{'c0': 2.0, 'c1': 32.0}",0.0625,"['beads_per_necklace =  c0 / c1', 'answer = beads_per_necklace']"
161,Paige raised c0 goldfish and c1 catfish in the pond but stray cats loved eating them. Now she has c2 left.How many fishes disappeared?,4.0,"Paige originally had c0 goldfish and c1 catfish, so she had a total of c0 + c1 fishes. After some were eaten by stray cats, she was left with c2 fishes. So c0 + c1 - c2 fishes must have disappeared.
disappeared_fishes = c0 + c1 - c2
The answer is disappeared_fishes.","{'c0': 7.0, 'c1': 12.0, 'c2': 15.0}",4.0,"['disappeared_fishes =  c0 + c1 - c2', 'answer = disappeared_fishes']"
162,Paco had c0 sweet cookies and c1 salty cookies. He ate c2 salty cookies and c3 sweet cookies.How many more salty cookies than sweet cookies did he eat?,13.0,"Paco originally had c0 sweet cookies and c1 salty cookies. After eating c2 salty cookies and c3 sweet cookies, he has c1 - c2 salty cookies and c0 - c3 sweet cookies left. 
salty_cookies_left = c1 - c2
sweet_cookies_left = c0 - c3
He ate c2 - c3 more salty cookies than sweet cookies. 
more_salty_cookies_eaten = c2 - c3
The answer is more_salty_cookies_eaten.","{'c0': 40.0, 'c1': 25.0, 'c2': 28.0, 'c3': 15.0}",13.0,"['salty_cookies_left =  c1 - c2', 'sweet_cookies_left =  c0 - c3', 'more_salty_cookies_eaten =  c2 - c3', 'answer = more_salty_cookies_eaten']"
163,Steven has c0 peaches. Jake has c1 fewer peaches than Steven and c2 more peaches than Jill.How many peaches does Jill have?,5.0,"Jake has c1 fewer peaches than Steven, so Jake has c0 - c1 peaches. Jake also has c2 more peaches than Jill, so Jill has c0 - c1 - c2 peaches. 
peaches_jill = c0 - c1 - c2
The answer is peaches_jill.","{'c0': 14.0, 'c1': 6.0, 'c2': 3.0}",5.0,"['peaches_jill =  c0 - c1 - c2', 'answer = peaches_jill']"
164,Paul had c0 books. He sold c1 books in a garage sale.How many books does he have left with him?,37.0,"Paul started with c0 books. Then he sold c1 books. So he has c0 - c1 books left with him.
books_left = c0 - c1
The answer is books_left.","{'c0': 115.0, 'c1': 78.0}",37.0,"['books_left =  c0 - c1', 'answer = books_left']"
165,An industrial machine made c0 shirts yesterday and c1 shirts today. It can make c2 shirts a minute.How many minutes did the machine work in all?,2.0,"The machine made c0 shirts yesterday and c1 shirts today, so it made a total of c0 + c1 shirts. To find out how long the machine worked in minutes, we need to divide the total number of shirts by the number of shirts the machine can make in a minute: 
minutes_worked = (c0 + c1) / c2
The answer is minutes_worked.","{'c0': 13.0, 'c1': 3.0, 'c2': 8.0}",2.0,"['minutes_worked =  (c0 + c1) / c2', 'answer = minutes_worked']"
