,question,answer,response,mapping,response_answer,equations
396," Katie uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",9.0,"Solve the problem step by step:

Information from question:

phone_pictures = c0
camera_pictures = c1
total_pictures = phone_pictures + camera_pictures
number_of_albums = c2

1. Divide the total number of pictures by the number of albums to calculate how many pictures are in each album. Let pictures_per_album be the number of pictures in each album,
pictures_per_album = total_pictures / number_of_albums

answer = pictures_per_album","{'c0': 30.0, 'c1': 51.0, 'c2': 9.0}",9.0,"['phone_pictures = c0', 'camera_pictures = c1', 'total_pictures = phone_pictures + camera_pictures', 'number_of_albums = c2', 'pictures_per_album = total_pictures / number_of_albums', 'answer = pictures_per_album']"
397," Debby's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",6.0,"Solve the problem step by step:

Information from question:

capacity_per_van = c0
number_of_students = c1
number_of_adults = c2

1. Add the number of students and the number of adults to calculate the total number of people going. Let total_people be the total number of people,
total_people = number_of_students + number_of_adults

2. Divide the total number of people by the capacity of each van to calculate the number of vans needed. Round up to the nearest whole number if necessary. Let vans_needed be the number of vans needed,
vans_needed = ceil(total_people / capacity_per_van)

answer = vans_needed","{'c0': 9.0, 'c1': 40.0, 'c2': 14.0}",6.0,"['capacity_per_van = c0', 'number_of_students = c1', 'number_of_adults = c2', 'total_people = number_of_students + number_of_adults', 'vans_needed = ceil(total_people / capacity_per_van)', 'answer = vans_needed']"
398," For Halloween Emily received c0 pieces of candy from neighbors and c1 pieces from her older sister. If she only ate c2 pieces a day, how long would the candy last her? ",2.0,"Solve the problem step by step:

Information from question:

candy_from_neighbors = c0
candy_from_sister = c1
candy_eaten_per_day = c2

1. Add the number of candies Emily received from her neighbors and her sister to calculate the total number of candies. Let total_candies be the total number of candies,
total_candies = candy_from_neighbors + candy_from_sister

2. Divide the total number of candies by the number of candies eaten per day to calculate how many days the candy will last. Let days_last be the number of days the candy will last,
days_last = total_candies / candy_eaten_per_day

answer = days_last","{'c0': 5.0, 'c1': 13.0, 'c2': 9.0}",2.0,"['candy_from_neighbors = c0', 'candy_from_sister = c1', 'candy_eaten_per_day = c2', 'total_candies = candy_from_neighbors + candy_from_sister', 'days_last = total_candies / candy_eaten_per_day', 'answer = days_last']"
399," Frank made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0,"Solve the problem step by step:

Information from question:

money_mowing_lawns = c0
money_weed_eating = c1
weekly_spending = c2

1. Add the money Frank made mowing lawns and the money he made weed eating to calculate his total earnings. Let total_earnings be the total amount of money he has,
total_earnings = money_mowing_lawns + money_weed_eating

2. Divide the total amount of money he has by his weekly spending to calculate how many weeks the money will last him.
weeks_last = total_earnings / weekly_spending

answer = weeks_last","{'c0': 5.0, 'c1': 58.0, 'c2': 7.0}",9.0,"['money_mowing_lawns = c0', 'money_weed_eating = c1', 'weekly_spending = c2', 'total_earnings = money_mowing_lawns + money_weed_eating', 'weeks_last = total_earnings / weekly_spending', 'answer = weeks_last']"
400," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",36.0,"Solve the problem step by step:

Information from question:

total_windows = c0
windows_installed = c1
time_per_window = c2

1. Subtract the number of windows already installed from the total number of windows to calculate the number of windows left to install. Let windows_left be the number of windows left to install,
windows_left = total_windows - windows_installed

2. Multiply the time it takes to install each window by the number of windows left to install to calculate the total time needed to install the remaining windows. Let total_time be the total time needed to install the remaining windows,
total_time = windows_left * time_per_window

answer = total_time","{'c0': 14.0, 'c1': 5.0, 'c2': 4.0}",36.0,"['total_windows = c0', 'windows_installed = c1', 'time_per_window = c2', 'windows_left = total_windows - windows_installed', 'total_time = windows_left * time_per_window', 'answer = total_time']"
401," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",45.0,"Solve the problem step by step:

Information from question:

total_potatoes = c0
cooked_potatoes = c1
time_per_potato = c2

1. Subtract the number of potatoes already cooked from the total number of potatoes to calculate the number of potatoes left to cook. Let potatoes_left be the number of potatoes left to cook,
potatoes_left = total_potatoes - cooked_potatoes

2. Multiply the time it takes to cook each potato by the number of potatoes left to cook to calculate the total time needed to cook the remaining potatoes.
total_time = potatoes_left * time_per_potato

answer = total_time","{'c0': 16.0, 'c1': 7.0, 'c2': 5.0}",45.0,"['total_potatoes = c0', 'cooked_potatoes = c1', 'time_per_potato = c2', 'potatoes_left = total_potatoes - cooked_potatoes', 'total_time = potatoes_left * time_per_potato', 'answer = total_time']"
402," Ned bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Ned still have? ",42.0,"Solve the problem step by step:

Information from question:

boxes_of_candy = c0
boxes_given_to_brother = c1
pieces_per_box = c2

1. Multiply the number of boxes given to his brother by the number of pieces in each box to calculate the total number of pieces given to his brother. Let total_pieces_given be the total number of pieces given to his brother,
total_pieces_given = boxes_given_to_brother * pieces_per_box

2. Multiply the number of boxes left with the number of pieces in each box to calculate the total number of pieces left. Let total_pieces_left be the total number of pieces left,
total_pieces_left = (boxes_of_candy - boxes_given_to_brother) * pieces_per_box

3. Add the total number of pieces given to his brother and the total number of pieces left to calculate the answer.
current_pieces = total_pieces_given + total_pieces_left

answer = current_pieces","{'c0': 14.0, 'c1': 7.0, 'c2': 6.0}",84.0,"['boxes_of_candy = c0', 'boxes_given_to_brother = c1', 'pieces_per_box = c2', 'total_pieces_given = boxes_given_to_brother * pieces_per_box', 'total_pieces_left = (boxes_of_candy - boxes_given_to_brother) * pieces_per_box', 'current_pieces = total_pieces_given + total_pieces_left', 'answer = current_pieces']"
403," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",30.0,"Solve the problem step by step:

Information from question:

original_players = c0
players_quit = c1
lives_per_player = c2

1. Multiply the number of players who quit by the number of lives each player had to calculate the total number of lives lost. Let total_lives_lost be the total number of lives lost,
total_lives_lost = players_quit * lives_per_player

2. Multiply the number of players remaining by the number of lives each player had to calculate the total number of lives remaining. Let total_lives_remaining be the total number of lives remaining,
total_lives_remaining = (original_players - players_quit) * lives_per_player

3. Add the total number of lives remaining and the total number of lives lost to calculate the answer.
total_lives = total_lives_remaining + total_lives_lost

answer = total_lives","{'c0': 11.0, 'c1': 5.0, 'c2': 5.0}",55.0,"['original_players = c0', 'players_quit = c1', 'lives_per_player = c2', 'total_lives_lost = players_quit * lives_per_player', 'total_lives_remaining = (original_players - players_quit) * lives_per_player', 'total_lives = total_lives_remaining + total_lives_lost', 'answer = total_lives']"
404," Henry earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",25.0,"Solve the problem step by step:

Information from question:

earnings_per_lawn = c0
total_lawns_to_mow = c1
lawn_forgotten = c2

1. Subtract the number of lawns forgotten from the total number of lawns to mow to calculate the number of lawns actually mowed. Let lawns_mowed be the number of lawns actually mowed,
lawns_mowed = total_lawns_to_mow - lawn_forgotten

2. Multiply the earnings per lawn by the number of lawns actually mowed to calculate the total earnings.
total_earnings = earnings_per_lawn * lawns_mowed

answer = total_earnings","{'c0': 5.0, 'c1': 12.0, 'c2': 7.0}",25.0,"['earnings_per_lawn = c0', 'total_lawns_to_mow = c1', 'lawn_forgotten = c2', 'lawns_mowed = total_lawns_to_mow - lawn_forgotten', 'total_earnings = earnings_per_lawn * lawns_mowed', 'answer = total_earnings']"
405," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",18.0,"Solve the problem step by step:

Information from question:

total_members = c0
members_not_showing_up = c1
points_per_member = c2

1. Subtract the number of members not showing up from the total number of members to calculate the number of members who did show up. Let members_showing_up be the number of members who showed up,
members_showing_up = total_members - members_not_showing_up

2. Multiply the number of members who showed up by the number of points each member scored to calculate the total number of points scored.
total_points = members_showing_up * points_per_member

answer = total_points","{'c0': 5.0, 'c1': 2.0, 'c2': 6.0}",18.0,"['total_members = c0', 'members_not_showing_up = c1', 'points_per_member = c2', 'members_showing_up = total_members - members_not_showing_up', 'total_points = members_showing_up * points_per_member', 'answer = total_points']"
